X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
-19648669.3614,-5483690.1387,1,701,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 33),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 33,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.1178,-176.507,WGS84,10000,POINT (-176.507 -44.1178),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19590671.9067,-5500172.3892,2,1,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 1),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 1,Immature female 420-450 cm (TL),Shark 57033,1,female,present,2005-04-09,2005,Pacific Ocean,-44.224,-175.986,WGS84,10000,POINT (-175.986 -44.224),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19639429.8437,-5471913.1099,3,702,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 34),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 34,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.0418,-176.424,WGS84,10000,POINT (-176.424 -44.0418),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19550819.529,-5404593.9886,4,703,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 35),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 35,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-43.6055,-175.628,WGS84,10000,POINT (-175.628 -43.6055),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19576200.3729,-5629900.6293,5,2,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 2),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 2,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-45.0532,-175.856,WGS84,10000,POINT (-175.856 -45.0532),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19502506.87,-5343700.6205,6,704,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 36),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 36,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-43.2081,-175.194,WGS84,10000,POINT (-175.194 -43.2081),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19598352.9516,-5665963.1236,7,3,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 3),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 3,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-45.2816,-176.055,WGS84,10000,POINT (-176.055 -45.2816),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19632639.3548,-5650866.8576,8,4,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 4),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 4,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-45.1861,-176.363,WGS84,10000,POINT (-176.363 -45.1861),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19631971.4378,-5681877.2369,9,5,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 5),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 5,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-45.3821,-176.357,WGS84,10000,POINT (-176.357 -45.3821),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19638205.3293,-5727655.1375,10,6,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 6),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 6,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-45.6702,-176.413,WGS84,10000,POINT (-176.413 -45.6702),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19606145.316,-5749043.4285,11,7,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 7),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 7,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-45.8043,-176.125,WGS84,10000,POINT (-176.125 -45.8043),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19488480.6142,-5380397.1992,12,705,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 37),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 37,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-43.4479,-175.068,WGS84,10000,POINT (-175.068 -43.4479),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19622286.6421,-5736787.9222,13,8,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 8),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 8,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-45.7275,-176.27,WGS84,10000,POINT (-176.27 -45.7275),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19595236.0059,-5399399.2462,14,706,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 38),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 38,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-43.5717,-176.027,WGS84,10000,POINT (-176.027 -43.5717),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19601692.5363,-5502735.8579,15,9,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 9),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 9,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.2405,-176.085,WGS84,10000,POINT (-176.085 -44.2405),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19716574.2508,-5494612.9086,16,707,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 39),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 39,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-44.1882,-177.117,WGS84,10000,POINT (-177.117 -44.1882),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19926745.4494,-5700820.9679,17,708,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 40),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 40,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.5015,-179.005,WGS84,10000,POINT (-179.005 -45.5015),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19961699.7696,-5737537.4492,18,709,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 41),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 41,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.7322,-179.319,WGS84,10000,POINT (-179.319 -45.7322),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-20004223.815,-5784035.7528,19,710,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 42),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 42,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-46.023,-179.701,WGS84,10000,POINT (-179.701 -46.023),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19970716.6483,-5785190.1129,20,711,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 43),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 43,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-46.0302,-179.4,WGS84,10000,POINT (-179.4 -46.0302),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19636312.898,-5500452.0054,21,10,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 10),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 10,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.2258,-176.396,WGS84,10000,POINT (-176.396 -44.2258),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19995986.1727,-5806862.2729,22,712,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 44),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 44,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-46.1652,-179.627,WGS84,10000,POINT (-179.627 -46.1652),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19613937.6803,-5533584.9227,23,11,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 11),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 11,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.4387,-176.195,WGS84,10000,POINT (-176.195 -44.4387),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19663697.4927,-5450968.7748,24,101,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 32),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 32,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.9064,-176.642,WGS84,10000,POINT (-176.642 -43.9064),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19641322.2751,-5577125.4134,25,12,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 12),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 12,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.7173,-176.441,WGS84,10000,POINT (-176.441 -44.7173),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19627296.0192,-5417101.0016,26,102,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 33),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 33,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.6868,-176.315,WGS84,10000,POINT (-176.315 -43.6868),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19948230.1112,-5784356.3933,27,713,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 45),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 45,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-46.025,-179.198,WGS84,10000,POINT (-179.198 -46.025),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19661137.1444,-5579115.1945,28,13,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 13),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 13,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.73,-176.619,WGS84,10000,POINT (-176.619 -44.73),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19858395.2821,-5732212.3907,29,714,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 46),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 46,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.6988,-178.391,WGS84,10000,POINT (-178.391 -45.6988),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19569075.9255,-5459640.8047,30,103,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 34),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 34,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.9625,-175.792,WGS84,10000,POINT (-175.792 -43.9625),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19644216.5818,-5572912.2793,31,14,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 14),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 14,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.6904,-176.467,WGS84,10000,POINT (-176.467 -44.6904),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19630301.6455,-5608244.2055,32,104,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 35),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 35,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-44.9156,-176.342,WGS84,10000,POINT (-176.342 -44.9156),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19670265.3427,-5443292.8924,33,15,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 15),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 15,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-43.8567,-176.701,WGS84,10000,POINT (-176.701 -43.8567),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19757317.1845,-5693597.3129,34,715,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 47),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 47,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.456,-177.483,WGS84,10000,POINT (-177.483 -45.456),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19614160.3193,-5472935.2524,35,105,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 36),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 36,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-44.0484,-176.197,WGS84,10000,POINT (-176.197 -44.0484),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19647110.8886,-5450582.511,36,16,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 16),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 16,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-43.9039,-176.493,WGS84,10000,POINT (-176.493 -43.9039),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19720470.433,-5672309.5487,37,716,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 48),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 48,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.3217,-177.152,WGS84,10000,POINT (-177.152 -45.3217),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19737279.6761,-5428576.81,38,106,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57035 - 37),NIWA,MBIS White shark tagging,Occurrence,Shark 57035 - 37,Immature female 400 cm (TL),Shark 57035,1,female,present,,2005,Pacific Ocean,-43.7613,-177.303,WGS84,10000,POINT (-177.303 -43.7613),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19588334.1974,-5475847.4342,39,17,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 57033 - 17),NIWA,MBIS White shark tagging,Occurrence,Shark 57033 - 17,Immature female 420-450 cm (TL),Shark 57033,1,female,present,,2005,Pacific Ocean,-44.0672,-175.965,WGS84,10000,POINT (-175.965 -44.0672),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19698095.2154,-5653868.2827,40,717,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 49),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 49,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-45.2051,-176.951,WGS84,10000,POINT (-176.951 -45.2051),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
